timestamp,timestamp,light_power
2017-02-28 16:00:00,2017-02-28 16:00:00,43.2165457203
2017-02-28 17:00:00,2017-02-28 17:00:00,34.4290122623
2017-02-28 18:00:00,2017-02-28 18:00:00,25.1091135771
2017-02-28 19:00:00,2017-02-28 19:00:00,0.0
2017-02-28 20:00:00,2017-02-28 20:00:00,0.0
2017-02-28 21:00:00,2017-02-28 21:00:00,0.0
2017-02-28 22:00:00,2017-02-28 22:00:00,0.0
2017-02-28 23:00:00,2017-02-28 23:00:00,0.0
2017-03-01 00:00:00,2017-03-01 00:00:00,0.0
2017-03-01 01:00:00,2017-03-01 01:00:00,0.0
2017-03-01 02:00:00,2017-03-01 02:00:00,0.0
2017-03-01 03:00:00,2017-03-01 03:00:00,0.0
2017-03-01 04:00:00,2017-03-01 04:00:00,0.0
2017-03-01 05:00:00,2017-03-01 05:00:00,0.0
2017-03-01 06:00:00,2017-03-01 06:00:00,0.0
2017-03-01 07:00:00,2017-03-01 07:00:00,0.0
2017-03-01 08:00:00,2017-03-01 08:00:00,0.0
2017-03-01 09:00:00,2017-03-01 09:00:00,0.0
2017-03-01 10:00:00,2017-03-01 10:00:00,25.3418545257
2017-03-01 11:00:00,2017-03-01 11:00:00,33.0331192533
2017-03-01 12:00:00,2017-03-01 12:00:00,42.3242625498
2017-03-01 13:00:00,2017-03-01 13:00:00,48.5129239174
2017-03-01 14:00:00,2017-03-01 14:00:00,51.1710017519
2017-03-01 15:00:00,2017-03-01 15:00:00,49.2629480823
2017-03-01 16:00:00,2017-03-01 16:00:00,43.6192392977
2017-03-01 17:00:00,2017-03-01 17:00:00,35.0104893699
2017-03-01 18:00:00,2017-03-01 18:00:00,23.4586733693
2017-03-01 19:00:00,2017-03-01 19:00:00,0.0
2017-03-01 20:00:00,2017-03-01 20:00:00,0.0
2017-03-01 21:00:00,2017-03-01 21:00:00,0.0
2017-03-01 22:00:00,2017-03-01 22:00:00,0.0
2017-03-01 23:00:00,2017-03-01 23:00:00,0.0
2017-03-02 00:00:00,2017-03-02 00:00:00,0.0
2017-03-02 01:00:00,2017-03-02 01:00:00,0.0
2017-03-02 02:00:00,2017-03-02 02:00:00,0.0
2017-03-02 03:00:00,2017-03-02 03:00:00,0.0
2017-03-02 04:00:00,2017-03-02 04:00:00,0.0
2017-03-02 05:00:00,2017-03-02 05:00:00,0.0
2017-03-02 06:00:00,2017-03-02 06:00:00,0.0
2017-03-02 07:00:00,2017-03-02 07:00:00,0.0
2017-03-02 08:00:00,2017-03-02 08:00:00,0.0
2017-03-02 09:00:00,2017-03-02 09:00:00,0.0
2017-03-02 10:00:00,2017-03-02 10:00:00,26.4500320543
2017-03-02 11:00:00,2017-03-02 11:00:00,33.7245229903
2017-03-02 12:00:00,2017-03-02 12:00:00,42.7954363246
2017-03-02 13:00:00,2017-03-02 13:00:00,48.8499825346
2017-03-02 14:00:00,2017-03-02 14:00:00,51.4363749578
2017-03-02 15:00:00,2017-03-02 15:00:00,49.5565928521
2017-03-02 16:00:00,2017-03-02 16:00:00,44.0179846849
2017-03-02 17:00:00,2017-03-02 17:00:00,35.5846770512
2017-03-02 18:00:00,2017-03-02 18:00:00,24.4037377809
2017-03-02 19:00:00,2017-03-02 19:00:00,0.0
2017-03-02 20:00:00,2017-03-02 20:00:00,0.0
2017-03-02 21:00:00,2017-03-02 21:00:00,0.0
2017-03-02 22:00:00,2017-03-02 22:00:00,0.0
2017-03-02 23:00:00,2017-03-02 23:00:00,0.0
2017-03-03 00:00:00,2017-03-03 00:00:00,0.0
2017-03-03 01:00:00,2017-03-03 01:00:00,0.0
2017-03-03 02:00:00,2017-03-03 02:00:00,0.0
2017-03-03 03:00:00,2017-03-03 03:00:00,0.0
2017-03-03 04:00:00,2017-03-03 04:00:00,0.0
2017-03-03 05:00:00,2017-03-03 05:00:00,0.0
2017-03-03 06:00:00,2017-03-03 06:00:00,0.0
2017-03-03 07:00:00,2017-03-03 07:00:00,0.0
2017-03-03 08:00:00,2017-03-03 08:00:00,0.0
2017-03-03 09:00:00,2017-03-03 09:00:00,0.0
2017-03-03 10:00:00,2017-03-03 10:00:00,27.5336660865
2017-03-03 11:00:00,2017-03-03 11:00:00,34.4071955309
2017-03-03 12:00:00,2017-03-03 12:00:00,43.2624738241
2017-03-03 13:00:00,2017-03-03 13:00:00,49.1848950599
2017-03-03 14:00:00,2017-03-03 14:00:00,51.7008206026
2017-03-03 15:00:00,2017-03-03 15:00:00,49.8484128136
2017-03-03 16:00:00,2017-03-03 16:00:00,44.412930743
2017-03-03 17:00:00,2017-03-03 17:00:00,36.1518825742
2017-03-03 18:00:00,2017-03-03 18:00:00,25.3298107611
2017-03-03 19:00:00,2017-03-03 19:00:00,0.0
2017-03-03 20:00:00,2017-03-03 20:00:00,0.0
2017-03-03 21:00:00,2017-03-03 21:00:00,0.0
2017-03-03 22:00:00,2017-03-03 22:00:00,0.0
2017-03-03 23:00:00,2017-03-03 23:00:00,0.0
2017-03-04 00:00:00,2017-03-04 00:00:00,0.0
2017-03-04 01:00:00,2017-03-04 01:00:00,0.0
2017-03-04 02:00:00,2017-03-04 02:00:00,0.0
2017-03-04 03:00:00,2017-03-04 03:00:00,0.0
2017-03-04 04:00:00,2017-03-04 04:00:00,0.0
2017-03-04 05:00:00,2017-03-04 05:00:00,0.0
2017-03-04 06:00:00,2017-03-04 06:00:00,0.0
2017-03-04 07:00:00,2017-03-04 07:00:00,0.0
2017-03-04 08:00:00,2017-03-04 08:00:00,0.0
2017-03-04 09:00:00,2017-03-04 09:00:00,0.0
2017-03-04 10:00:00,2017-03-04 10:00:00,25.8813999076
2017-03-04 11:00:00,2017-03-04 11:00:00,35.0812089302
2017-03-04 12:00:00,2017-03-04 12:00:00,43.7253280967
2017-03-04 13:00:00,2017-03-04 13:00:00,49.5176176503
2017-03-04 14:00:00,2017-03-04 14:00:00,51.9643084203
2017-03-04 15:00:00,2017-03-04 15:00:00,50.1384361675
2017-03-04 16:00:00,2017-03-04 16:00:00,44.8041618405
2017-03-04 17:00:00,2017-03-04 17:00:00,36.7123128564
2017-03-04 18:00:00,2017-03-04 18:00:00,23.8483541338
2017-03-04 19:00:00,2017-03-04 19:00:00,0.0
2017-03-04 20:00:00,2017-03-04 20:00:00,0.0
2017-03-04 21:00:00,2017-03-04 21:00:00,0.0
2017-03-04 22:00:00,2017-03-04 22:00:00,0.0
2017-03-04 23:00:00,2017-03-04 23:00:00,0.0
2017-03-05 00:00:00,2017-03-05 00:00:00,0.0
2017-03-05 01:00:00,2017-03-05 01:00:00,0.0
2017-03-05 02:00:00,2017-03-05 02:00:00,0.0
2017-03-05 03:00:00,2017-03-05 03:00:00,0.0
2017-03-05 04:00:00,2017-03-05 04:00:00,0.0
2017-03-05 05:00:00,2017-03-05 05:00:00,0.0
2017-03-05 06:00:00,2017-03-05 06:00:00,0.0
2017-03-05 07:00:00,2017-03-05 07:00:00,0.0
2017-03-05 08:00:00,2017-03-05 08:00:00,0.0
2017-03-05 09:00:00,2017-03-05 09:00:00,0.0
2017-03-05 10:00:00,2017-03-05 10:00:00,26.9626049527
2017-03-05 11:00:00,2017-03-05 11:00:00,35.746638842
2017-03-05 12:00:00,2017-03-05 12:00:00,44.1839590729
2017-03-05 13:00:00,2017-03-05 13:00:00,49.8481113212
2017-03-05 14:00:00,2017-03-05 14:00:00,52.2268107657
2017-03-05 15:00:00,2017-03-05 15:00:00,50.4266914428
2017-03-05 16:00:00,2017-03-05 16:00:00,45.191762693
2017-03-05 17:00:00,2017-03-05 17:00:00,37.2661708396
2017-03-05 18:00:00,2017-03-05 18:00:00,24.7773202506
2017-03-05 19:00:00,2017-03-05 19:00:00,0.0
2017-03-05 20:00:00,2017-03-05 20:00:00,0.0
2017-03-05 21:00:00,2017-03-05 21:00:00,0.0
2017-03-05 22:00:00,2017-03-05 22:00:00,0.0
2017-03-05 23:00:00,2017-03-05 23:00:00,0.0
2017-03-06 00:00:00,2017-03-06 00:00:00,0.0
2017-03-06 01:00:00,2017-03-06 01:00:00,0.0
2017-03-06 02:00:00,2017-03-06 02:00:00,0.0
2017-03-06 03:00:00,2017-03-06 03:00:00,0.0
2017-03-06 04:00:00,2017-03-06 04:00:00,0.0
2017-03-06 05:00:00,2017-03-06 05:00:00,0.0
2017-03-06 06:00:00,2017-03-06 06:00:00,0.0
2017-03-06 07:00:00,2017-03-06 07:00:00,0.0
2017-03-06 08:00:00,2017-03-06 08:00:00,0.0
2017-03-06 09:00:00,2017-03-06 09:00:00,0.0
2017-03-06 10:00:00,2017-03-06 10:00:00,25.4992091626
2017-03-06 11:00:00,2017-03-06 11:00:00,36.4035644684
2017-03-06 12:00:00,2017-03-06 12:00:00,44.6383333867
2017-03-06 13:00:00,2017-03-06 13:00:00,50.1763418782
2017-03-06 14:00:00,2017-03-06 14:00:00,52.4883028247
2017-03-06 15:00:00,2017-03-06 15:00:00,50.7132080323
2017-03-06 16:00:00,2017-03-06 16:00:00,45.5758190785
2017-03-06 17:00:00,2017-03-06 17:00:00,37.8136568577
2017-03-06 18:00:00,2017-03-06 18:00:00,25.6884045474
2017-03-06 19:00:00,2017-03-06 19:00:00,0.0
2017-03-06 20:00:00,2017-03-06 20:00:00,0.0
2017-03-06 21:00:00,2017-03-06 21:00:00,0.0
2017-03-06 22:00:00,2017-03-06 22:00:00,0.0
2017-03-06 23:00:00,2017-03-06 23:00:00,0.0
2017-03-07 00:00:00,2017-03-07 00:00:00,0.0
2017-03-07 01:00:00,2017-03-07 01:00:00,0.0
2017-03-07 02:00:00,2017-03-07 02:00:00,0.0
2017-03-07 03:00:00,2017-03-07 03:00:00,0.0
2017-03-07 04:00:00,2017-03-07 04:00:00,0.0
2017-03-07 05:00:00,2017-03-07 05:00:00,0.0
2017-03-07 06:00:00,2017-03-07 06:00:00,0.0
2017-03-07 07:00:00,2017-03-07 07:00:00,0.0
2017-03-07 08:00:00,2017-03-07 08:00:00,0.0
2017-03-07 09:00:00,2017-03-07 09:00:00,0.0
2017-03-07 10:00:00,2017-03-07 10:00:00,26.5774733812
2017-03-07 11:00:00,2017-03-07 11:00:00,37.0520683301
2017-03-07 12:00:00,2017-03-07 12:00:00,45.0884240701
2017-03-07 13:00:00,2017-03-07 13:00:00,50.5022797895
2017-03-07 14:00:00,2017-03-07 14:00:00,52.7487628605
2017-03-07 15:00:00,2017-03-07 15:00:00,50.9980168558
2017-03-07 16:00:00,2017-03-07 16:00:00,45.9564187487
2017-03-07 17:00:00,2017-03-07 17:00:00,38.3549702103
2017-03-07 18:00:00,2017-03-07 18:00:00,26.582628834
2017-03-07 19:00:00,2017-03-07 19:00:00,60.1106731242
2017-03-07 20:00:00,2017-03-07 20:00:00,0.0
2017-03-07 21:00:00,2017-03-07 21:00:00,0.0
2017-03-07 22:00:00,2017-03-07 22:00:00,0.0
2017-03-07 23:00:00,2017-03-07 23:00:00,0.0
2017-03-08 00:00:00,2017-03-08 00:00:00,0.0
2017-03-08 01:00:00,2017-03-08 01:00:00,0.0
2017-03-08 02:00:00,2017-03-08 02:00:00,0.0
2017-03-08 03:00:00,2017-03-08 03:00:00,0.0
2017-03-08 04:00:00,2017-03-08 04:00:00,0.0
2017-03-08 05:00:00,2017-03-08 05:00:00,0.0
2017-03-08 06:00:00,2017-03-08 06:00:00,0.0
2017-03-08 07:00:00,2017-03-08 07:00:00,0.0
2017-03-08 08:00:00,2017-03-08 08:00:00,0.0
2017-03-08 09:00:00,2017-03-08 09:00:00,0.0
2017-03-08 10:00:00,2017-03-08 10:00:00,25.2757901786
2017-03-08 11:00:00,2017-03-08 11:00:00,37.692235939
2017-03-08 12:00:00,2017-03-08 12:00:00,45.5342101721
2017-03-08 13:00:00,2017-03-08 13:00:00,50.8259000033
2017-03-08 14:00:00,2017-03-08 14:00:00,53.0081723903
2017-03-08 15:00:00,2017-03-08 15:00:00,51.2811508908
2017-03-08 16:00:00,2017-03-08 16:00:00,46.3336521211
2017-03-08 17:00:00,2017-03-08 17:00:00,38.8903103471
2017-03-08 18:00:00,2017-03-08 18:00:00,27.4609512968
2017-03-08 19:00:00,2017-03-08 19:00:00,61.2962723045
2017-03-08 20:00:00,2017-03-08 20:00:00,0.0
2017-03-08 21:00:00,2017-03-08 21:00:00,0.0
2017-03-08 22:00:00,2017-03-08 22:00:00,0.0
2017-03-08 23:00:00,2017-03-08 23:00:00,0.0
2017-03-09 00:00:00,2017-03-09 00:00:00,0.0
2017-03-09 01:00:00,2017-03-09 01:00:00,0.0
2017-03-09 02:00:00,2017-03-09 02:00:00,0.0
2017-03-09 03:00:00,2017-03-09 03:00:00,0.0
2017-03-09 04:00:00,2017-03-09 04:00:00,0.0
2017-03-09 05:00:00,2017-03-09 05:00:00,0.0
2017-03-09 06:00:00,2017-03-09 06:00:00,0.0
2017-03-09 07:00:00,2017-03-09 07:00:00,0.0
2017-03-09 08:00:00,2017-03-09 08:00:00,0.0
2017-03-09 09:00:00,2017-03-09 09:00:00,0.0
2017-03-09 10:00:00,2017-03-09 10:00:00,26.350642079
2017-03-09 11:00:00,2017-03-09 11:00:00,38.3241554425
2017-03-09 12:00:00,2017-03-09 12:00:00,45.9756763489
2017-03-09 13:00:00,2017-03-09 13:00:00,51.1471817218
2017-03-09 14:00:00,2017-03-09 14:00:00,53.2665162135
2017-03-09 15:00:00,2017-03-09 15:00:00,51.5626453849
2017-03-09 16:00:00,2017-03-09 16:00:00,46.7076124836
2017-03-09 17:00:00,2017-03-09 17:00:00,39.4198773061
2017-03-09 18:00:00,2017-03-09 18:00:00,28.3242740264
2017-03-09 19:00:00,2017-03-09 19:00:00,62.4572186769
2017-03-09 20:00:00,2017-03-09 20:00:00,0.0
2017-03-09 21:00:00,2017-03-09 21:00:00,0.0
2017-03-09 22:00:00,2017-03-09 22:00:00,0.0
2017-03-09 23:00:00,2017-03-09 23:00:00,0.0
2017-03-10 00:00:00,2017-03-10 00:00:00,0.0
2017-03-10 01:00:00,2017-03-10 01:00:00,0.0
2017-03-10 02:00:00,2017-03-10 02:00:00,0.0
2017-03-10 03:00:00,2017-03-10 03:00:00,0.0
2017-03-10 04:00:00,2017-03-10 04:00:00,0.0
2017-03-10 05:00:00,2017-03-10 05:00:00,0.0
2017-03-10 06:00:00,2017-03-10 06:00:00,0.0
2017-03-10 07:00:00,2017-03-10 07:00:00,0.0
2017-03-10 08:00:00,2017-03-10 08:00:00,0.0
2017-03-10 09:00:00,2017-03-10 09:00:00,0.0
2017-03-10 10:00:00,2017-03-10 10:00:00,27.4000849292
2017-03-10 11:00:00,2017-03-10 11:00:00,38.9479172817
2017-03-10 12:00:00,2017-03-10 12:00:00,46.4128124579
2017-03-10 13:00:00,2017-03-10 13:00:00,51.4661081372
2017-03-10 14:00:00,2017-03-10 14:00:00,53.5237822599
2017-03-10 15:00:00,2017-03-10 15:00:00,51.8425376735
2017-03-10 16:00:00,2017-03-10 16:00:00,47.078395599
2017-03-10 17:00:00,2017-03-10 17:00:00,39.9438712676
2017-03-10 18:00:00,2017-03-10 18:00:00,29.1734481437
2017-03-10 19:00:00,2017-03-10 19:00:00,50.910400529
2017-03-10 20:00:00,2017-03-10 20:00:00,0.0
2017-03-10 21:00:00,2017-03-10 21:00:00,0.0
2017-03-10 22:00:00,2017-03-10 22:00:00,0.0
2017-03-10 23:00:00,2017-03-10 23:00:00,0.0
2017-03-11 00:00:00,2017-03-11 00:00:00,0.0
2017-03-11 01:00:00,2017-03-11 01:00:00,0.0
2017-03-11 02:00:00,2017-03-11 02:00:00,0.0
2017-03-11 03:00:00,2017-03-11 03:00:00,0.0
2017-03-11 04:00:00,2017-03-11 04:00:00,0.0
2017-03-11 05:00:00,2017-03-11 05:00:00,0.0
2017-03-11 06:00:00,2017-03-11 06:00:00,0.0
2017-03-11 07:00:00,2017-03-11 07:00:00,0.0
2017-03-11 08:00:00,2017-03-11 08:00:00,0.0
2017-03-11 09:00:00,2017-03-11 09:00:00,62.4521312427
2017-03-11 10:00:00,2017-03-11 10:00:00,28.4253594485
2017-03-11 11:00:00,2017-03-11 11:00:00,39.5636139039
2017-03-11 12:00:00,2017-03-11 12:00:00,46.8456131892
2017-03-11 13:00:00,2017-03-11 13:00:00,51.7826661442
2017-03-11 14:00:00,2017-03-11 14:00:00,53.7799612512
2017-03-11 15:00:00,2017-03-11 15:00:00,52.1208665976
2017-03-11 16:00:00,2017-03-11 16:00:00,47.4460987096
2017-03-11 17:00:00,2017-03-11 17:00:00,40.4624912494
2017-03-11 18:00:00,2017-03-11 18:00:00,30.0092768106
2017-03-11 19:00:00,2017-03-11 19:00:00,52.0678196262
2017-03-11 20:00:00,2017-03-11 20:00:00,0.0
2017-03-11 21:00:00,2017-03-11 21:00:00,0.0
2017-03-11 22:00:00,2017-03-11 22:00:00,0.0
2017-03-11 23:00:00,2017-03-11 23:00:00,0.0
2017-03-12 00:00:00,2017-03-12 00:00:00,0.0
2017-03-12 01:00:00,2017-03-12 01:00:00,0.0
2017-03-12 02:00:00,2017-03-12 02:00:00,0.0
2017-03-12 03:00:00,2017-03-12 03:00:00,0.0
2017-03-12 04:00:00,2017-03-12 04:00:00,0.0
2017-03-12 05:00:00,2017-03-12 05:00:00,0.0
2017-03-12 06:00:00,2017-03-12 06:00:00,0.0
2017-03-12 07:00:00,2017-03-12 07:00:00,0.0
2017-03-12 08:00:00,2017-03-12 08:00:00,0.0
2017-03-12 09:00:00,2017-03-12 09:00:00,63.8173885902
2017-03-12 10:00:00,2017-03-12 10:00:00,29.427605522
2017-03-12 11:00:00,2017-03-12 11:00:00,40.1713395652
2017-03-12 12:00:00,2017-03-12 12:00:00,47.2740777653
2017-03-12 13:00:00,2017-03-12 13:00:00,52.0968460517
2017-03-12 14:00:00,2017-03-12 14:00:00,54.0350462093
2017-03-12 15:00:00,2017-03-12 15:00:00,52.3976715848
2017-03-12 16:00:00,2017-03-12 16:00:00,47.8108190492
2017-03-12 17:00:00,2017-03-12 17:00:00,40.9759331253
2017-03-12 18:00:00,2017-03-12 18:00:00,30.8325166189
2017-03-12 19:00:00,2017-03-12 19:00:00,53.2035784683
2017-03-12 20:00:00,2017-03-12 20:00:00,0.0
2017-03-12 21:00:00,2017-03-12 21:00:00,0.0
2017-03-12 22:00:00,2017-03-12 22:00:00,0.0
2017-03-12 23:00:00,2017-03-12 23:00:00,0.0
2017-03-13 00:00:00,2017-03-13 00:00:00,0.0
2017-03-13 01:00:00,2017-03-13 01:00:00,0.0
2017-03-13 02:00:00,2017-03-13 02:00:00,0.0
2017-03-13 03:00:00,2017-03-13 03:00:00,0.0
2017-03-13 04:00:00,2017-03-13 04:00:00,0.0
2017-03-13 05:00:00,2017-03-13 05:00:00,0.0
2017-03-13 06:00:00,2017-03-13 06:00:00,0.0
2017-03-13 07:00:00,2017-03-13 07:00:00,0.0
2017-03-13 08:00:00,2017-03-13 08:00:00,0.0
2017-03-13 09:00:00,2017-03-13 09:00:00,52.5018950844
2017-03-13 10:00:00,2017-03-13 10:00:00,30.4078743855
2017-03-13 11:00:00,2017-03-13 11:00:00,40.7711902326
2017-03-13 12:00:00,2017-03-13 12:00:00,47.6982097228
2017-03-13 13:00:00,2017-03-13 13:00:00,52.4086413112
2017-03-13 14:00:00,2017-03-13 14:00:00,54.2890318775
2017-03-13 15:00:00,2017-03-13 15:00:00,52.6729915488
2017-03-13 16:00:00,2017-03-13 16:00:00,48.1726521075
2017-03-13 17:00:00,2017-03-13 17:00:00,41.4843873329
2017-03-13 18:00:00,2017-03-13 18:00:00,31.6438781174
2017-03-13 19:00:00,2017-03-13 19:00:00,46.5940183591
2017-03-13 20:00:00,2017-03-13 20:00:00,0.0
2017-03-13 21:00:00,2017-03-13 21:00:00,0.0
2017-03-13 22:00:00,2017-03-13 22:00:00,0.0
2017-03-13 23:00:00,2017-03-13 23:00:00,0.0
2017-03-14 00:00:00,2017-03-14 00:00:00,0.0
2017-03-14 01:00:00,2017-03-14 01:00:00,0.0
2017-03-14 02:00:00,2017-03-14 02:00:00,0.0
2017-03-14 03:00:00,2017-03-14 03:00:00,0.0
2017-03-14 04:00:00,2017-03-14 04:00:00,0.0
2017-03-14 05:00:00,2017-03-14 05:00:00,0.0
2017-03-14 06:00:00,2017-03-14 06:00:00,0.0
2017-03-14 07:00:00,2017-03-14 07:00:00,0.0
2017-03-14 08:00:00,2017-03-14 08:00:00,0.0
2017-03-14 09:00:00,2017-03-14 09:00:00,53.843571152
2017-03-14 10:00:00,2017-03-14 10:00:00,31.3671390653
2017-03-14 11:00:00,2017-03-14 11:00:00,41.3632635467
2017-03-14 12:00:00,2017-03-14 12:00:00,48.1180167474
2017-03-14 13:00:00,2017-03-14 13:00:00,52.7180482685
2017-03-14 14:00:00,2017-03-14 14:00:00,54.5419141563
2017-03-14 15:00:00,2017-03-14 15:00:00,52.9468638421
2017-03-14 16:00:00,2017-03-14 16:00:00,48.5316900124
2017-03-14 17:00:00,2017-03-14 17:00:00,41.9880367947
2017-03-14 18:00:00,2017-03-14 18:00:00,32.4440264029
2017-03-14 19:00:00,2017-03-14 19:00:00,47.7320694944
2017-03-14 20:00:00,2017-03-14 20:00:00,0.0
2017-03-14 21:00:00,2017-03-14 21:00:00,0.0
2017-03-14 22:00:00,2017-03-14 22:00:00,0.0
2017-03-14 23:00:00,2017-03-14 23:00:00,0.0
2017-03-15 00:00:00,2017-03-15 00:00:00,0.0
2017-03-15 01:00:00,2017-03-15 01:00:00,0.0
2017-03-15 02:00:00,2017-03-15 02:00:00,0.0
2017-03-15 03:00:00,2017-03-15 03:00:00,0.0
2017-03-15 04:00:00,2017-03-15 04:00:00,0.0
2017-03-15 05:00:00,2017-03-15 05:00:00,0.0
2017-03-15 06:00:00,2017-03-15 06:00:00,0.0
2017-03-15 07:00:00,2017-03-15 07:00:00,0.0
2017-03-15 08:00:00,2017-03-15 08:00:00,0.0
2017-03-15 09:00:00,2017-03-15 09:00:00,47.4440250716
2017-03-15 10:00:00,2017-03-15 10:00:00,32.3063032489
2017-03-15 11:00:00,2017-03-15 11:00:00,41.9476587658
2017-03-15 12:00:00,2017-03-15 12:00:00,48.533510507
2017-03-15 13:00:00,2017-03-15 13:00:00,53.0250659319
2017-03-15 14:00:00,2017-03-15 14:00:00,54.7936896505
2017-03-15 15:00:00,2017-03-15 15:00:00,53.2193234894
2017-03-15 16:00:00,2017-03-15 16:00:00,48.8880203726
2017-03-15 17:00:00,2017-03-15 17:00:00,42.4870555256
2017-03-15 18:00:00,2017-03-15 18:00:00,33.2335825392
2017-03-15 19:00:00,2017-03-15 19:00:00,48.8511432713
2017-03-15 20:00:00,2017-03-15 20:00:00,0.0
2017-03-15 21:00:00,2017-03-15 21:00:00,0.0
2017-03-15 22:00:00,2017-03-15 22:00:00,0.0
2017-03-15 23:00:00,2017-03-15 23:00:00,0.0
2017-03-16 00:00:00,2017-03-16 00:00:00,0.0
2017-03-16 01:00:00,2017-03-16 01:00:00,0.0
2017-03-16 02:00:00,2017-03-16 02:00:00,0.0
2017-03-16 03:00:00,2017-03-16 03:00:00,0.0
2017-03-16 04:00:00,2017-03-16 04:00:00,0.0
2017-03-16 05:00:00,2017-03-16 05:00:00,0.0
2017-03-16 06:00:00,2017-03-16 06:00:00,0.0
2017-03-16 07:00:00,2017-03-16 07:00:00,0.0
2017-03-16 08:00:00,2017-03-16 08:00:00,0.0
2017-03-16 09:00:00,2017-03-16 09:00:00,48.7650965242
2017-03-16 10:00:00,2017-03-16 10:00:00,33.2262087681
2017-03-16 11:00:00,2017-03-16 11:00:00,42.5244766458
2017-03-16 12:00:00,2017-03-16 12:00:00,48.9447064479
2017-03-16 13:00:00,2017-03-16 13:00:00,53.3296957504
2017-03-16 14:00:00,2017-03-16 14:00:00,55.0443553812
2017-03-16 15:00:00,2017-03-16 15:00:00,53.4904028144
2017-03-16 16:00:00,2017-03-16 16:00:00,49.2417257383
2017-03-16 17:00:00,2017-03-16 17:00:00,42.981608114
2017-03-16 18:00:00,2017-03-16 18:00:00,34.0131260523
2017-03-16 19:00:00,2017-03-16 19:00:00,44.3029684522
2017-03-16 20:00:00,2017-03-16 20:00:00,0.0
2017-03-16 21:00:00,2017-03-16 21:00:00,0.0
2017-03-16 22:00:00,2017-03-16 22:00:00,0.0
2017-03-16 23:00:00,2017-03-16 23:00:00,0.0
2017-03-17 00:00:00,2017-03-17 00:00:00,0.0
2017-03-17 01:00:00,2017-03-17 01:00:00,0.0
2017-03-17 02:00:00,2017-03-17 02:00:00,0.0
2017-03-17 03:00:00,2017-03-17 03:00:00,0.0
2017-03-17 04:00:00,2017-03-17 04:00:00,0.0
2017-03-17 05:00:00,2017-03-17 05:00:00,0.0
2017-03-17 06:00:00,2017-03-17 06:00:00,0.0
2017-03-17 07:00:00,2017-03-17 07:00:00,0.0
2017-03-17 08:00:00,2017-03-17 08:00:00,0.0
2017-03-17 09:00:00,2017-03-17 09:00:00,44.3975430174
2017-03-17 10:00:00,2017-03-17 10:00:00,34.1276419313
2017-03-17 11:00:00,2017-03-17 11:00:00,43.0938192474
2017-03-17 12:00:00,2017-03-17 12:00:00,49.3516235408
2017-03-17 13:00:00,2017-03-17 13:00:00,53.6319414004
2017-03-17 14:00:00,2017-03-17 14:00:00,55.2939086461
2017-03-17 15:00:00,2017-03-17 15:00:00,53.7601314062
2017-03-17 16:00:00,2017-03-17 16:00:00,49.5928835817
2017-03-17 17:00:00,2017-03-17 17:00:00,43.4718499113
2017-03-17 18:00:00,2017-03-17 18:00:00,34.7831981852
2017-03-17 19:00:00,2017-03-17 19:00:00,45.4299693465
2017-03-17 20:00:00,2017-03-17 20:00:00,0.0
2017-03-17 21:00:00,2017-03-17 21:00:00,0.0
2017-03-17 22:00:00,2017-03-17 22:00:00,0.0
2017-03-17 23:00:00,2017-03-17 23:00:00,0.0
2017-03-18 00:00:00,2017-03-18 00:00:00,0.0
2017-03-18 01:00:00,2017-03-18 01:00:00,0.0
2017-03-18 02:00:00,2017-03-18 02:00:00,0.0
2017-03-18 03:00:00,2017-03-18 03:00:00,0.0
2017-03-18 04:00:00,2017-03-18 04:00:00,0.0
2017-03-18 05:00:00,2017-03-18 05:00:00,0.0
2017-03-18 06:00:00,2017-03-18 06:00:00,0.0
2017-03-18 07:00:00,2017-03-18 07:00:00,0.0
2017-03-18 08:00:00,2017-03-18 08:00:00,0.0
2017-03-18 09:00:00,2017-03-18 09:00:00,45.7006992958
2017-03-18 10:00:00,2017-03-18 10:00:00,35.011338945
2017-03-18 11:00:00,2017-03-18 11:00:00,43.6557896973
2017-03-18 12:00:00,2017-03-18 12:00:00,49.7542839958
2017-03-18 13:00:00,2017-03-18 13:00:00,53.9318085768
2017-03-18 14:00:00,2017-03-18 14:00:00,55.5423469635
2017-03-18 15:00:00,2017-03-18 15:00:00,54.0285362661
2017-03-18 16:00:00,2017-03-18 16:00:00,49.9415665476
2017-03-18 17:00:00,2017-03-18 17:00:00,43.9579275678
2017-03-18 18:00:00,2017-03-18 18:00:00,35.5443053384
2017-03-18 19:00:00,2017-03-18 19:00:00,46.5404165702
2017-03-18 20:00:00,2017-03-18 20:00:00,0.0
2017-03-18 21:00:00,2017-03-18 21:00:00,0.0
2017-03-18 22:00:00,2017-03-18 22:00:00,0.0
2017-03-18 23:00:00,2017-03-18 23:00:00,0.0
2017-03-19 00:00:00,2017-03-19 00:00:00,0.0
2017-03-19 01:00:00,2017-03-19 01:00:00,0.0
2017-03-19 02:00:00,2017-03-19 02:00:00,0.0
2017-03-19 03:00:00,2017-03-19 03:00:00,0.0
2017-03-19 04:00:00,2017-03-19 04:00:00,0.0
2017-03-19 05:00:00,2017-03-19 05:00:00,0.0
2017-03-19 06:00:00,2017-03-19 06:00:00,0.0
2017-03-19 07:00:00,2017-03-19 07:00:00,0.0
